,Title,Published_date,Views,Likes,Comments,Month
1630,Constant of proportionality from graph | 7th grade | Khan Academy,2018-07-31,84513,621,49,Jul
1631,"Categorical grants, mandates, and the Commerce Clause | US government and civics | Khan Academy",2018-07-31,38483,273,10,Jul
1632,Executive orders | US government and civics | Khan Academy,2018-07-27,36421,390,36,Jul
1633,Impact of media evolution on politics | US government and civics | Khan Academy,2018-07-27,74250,631,28,Jul
1634,Political ideology and economics | US government and civics | Khan Academy,2018-07-27,57153,936,41,Jul
1635,Why policy decisions may not reflect perceived public opinion,2018-07-27,8533,109,38,Jul
1636,Why polls can be wrong,2018-07-27,13583,198,22,Jul
1637,Scientific polling introduction,2018-07-26,16517,111,7,Jul
1638,Measuring public opinion,2018-07-26,28772,262,4,Jul
1639,Stare decisis and precedent in the Supreme Court | US government and civics | Khan Academy,2018-07-25,28447,245,13,Jul
1640,The aggregate production function and growth | APⓇ Macroeconomics | Khan Academy,2018-07-25,46996,354,4,Jul
1641,Aggregate production function and economic growth | APⓇ Macroeconomics | Khan Academy,2018-07-24,17333,175,3,Jul
1642,Business cycles and the production possibilities curve | APⓇ Macroeconomics | Khan Academy,2018-07-24,8787,137,4,Jul
1643,Pedigrees | Classical genetics | High school biology | Khan Academy,2018-07-19,577964,5967,174,Jul
1644,Data to justify experimental claims examples | High school biology | Khan Academy,2018-07-19,29455,142,14,Jul
1645,Molecular evidence for evolutionary relationships examples | High school biology | Khan Academy,2018-07-19,8874,73,10,Jul
1646,Resistivity experimentally determined,2018-07-18,3138,55,4,Jul
1647,"Velocity, acceleration and distance traveled for points on wave",2018-07-18,32152,301,8,Jul
1648,Angular velocity graphs due to multiple torques,2018-07-17,4788,69,3,Jul
1649,Momentum collision graphs,2018-07-17,9198,74,6,Jul
1650,Kinematics and force example,2018-07-16,10317,92,9,Jul
1651,Conservation of momentum and energy example,2018-07-16,15626,202,9,Jul
1652,Power dissipation in resistors in series versus in parallel,2018-07-16,15639,132,7,Jul
1653,Energy dissipation across two resistors in series example,2018-07-14,5796,125,6,Jul
1654,Newton's third law conceptual worked example,2018-07-13,5190,127,10,Jul
1655,Torque and kinematics conceptual example,2018-07-13,3249,95,6,Jul
1656,Bank balance sheets and fractional reserve banking | APⓇ Macroeconomics | Khan Academy,2018-07-12,49480,614,27,Jul
1657,Bank balance sheet free response question | APⓇ Macroeconomics | Khan Academy,2018-07-12,26346,306,12,Jul
1658,Introducing Khan Academy Kids,2018-07-12,127127,1234,0,Jul
1659,Standard deviation of residuals or root mean square deviation (RMSD) | AP Statistics | Khan Academy,2018-07-11,17213,175,12,Jul
1660,Give the gift of life-changing education,2018-07-09,41523,1014,85,Jul
1661,Root mean square deviation (RMSD),2018-06-27,35489,336,27,Jun
1662,Introduction to residuals and least-squares regression | AP Statistics | Khan Academy,2018-06-26,80834,703,36,Jun
1663,Quantum Wavefunction | Quantum physics | Physics | Khan Academy,2018-06-25,398856,8875,364,Jun
1664,Photon Momentum | Quantum physics | Physics | Khan Academy,2018-06-25,38323,932,53,Jun
1665,Atomic Energy Levels | Quantum physics | Physics | Khan Academy,2018-06-25,276342,6066,266,Jun
1666,Mirror equation example problems | Geometric optics | Physics | Khan Academy,2018-06-25,62992,621,40,Jun
1667,Center of mass equation  | Impacts and linear momentum | Physics | Khan Academy,2018-06-25,62598,758,33,Jun
1668,Classifying shapes of distributions | AP Statistics | Khan Academy,2018-06-23,68990,512,14,Jun
1669,Writing equations of perpendicular lines (example 2)  | High School Math | Khan Academy,2018-06-21,21520,85,10,Jun
1670,Welcome to the 2017 Khan Academy Annual Report,2018-06-19,19671,964,0,Jun
1671,Parallel & perpendicular lines from graph,2018-06-18,32509,177,13,Jun
1672,Worked example: Approximation with local linearity | AP Calculus AB | Khan Academy,2018-06-15,8663,75,16,Jun
1673,Exchange rate primer | AP Macroeconomics | Khan Academy,2018-06-15,15072,166,4,Jun
1674,Integration with partial fractions | AP Calculus BC | Khan Academy,2018-06-15,67289,712,17,Jun
1675,Worked example: Merging definite integrals over adjacent intervals | AP Calculus AB | Khan Academy,2018-06-15,8183,99,3,Jun
1676,Functions defined by definite integrals (accumulation functions) | AP Calculus AB | Khan Academy,2018-06-14,28840,213,4,Jun
1677,Congressional elections | Political participation | US government and civics | Khan Academy,2018-06-14,21231,119,11,Jun
1678,Z-score introduction | Modeling data distributions | AP Statistics | Khan Academy,2018-06-14,196509,1360,46,Jun
1679,Constitutional compromises: The Three-Fifths Compromise | US government and civics | Khan Academy,2018-06-13,68177,390,85,Jun
1680,Constitutional compromises: The Electoral College | US government and civics | Khan Academy,2018-06-13,29227,166,50,Jun
1681,The Emirate of Nejd and the Kingdom of Saudi Arabia,2018-06-13,26783,360,63,Jun
1682,Emirate of Diriyah as the first Saudi State,2018-06-11,30775,463,270,Jun
1683,Writing proportional equations | Rates & proportional relationships | 7th grade | Khan Academy,2018-06-05,14373,89,11,Jun
1684,Constant of proportionality from tables | 7th grade | Khan Academy,2018-06-05,34212,164,21,Jun
1685,Introduction to proportional relationships | 7th grade | Khan Academy,2018-06-04,69839,630,77,Jun
1686,Proof for the meaning of Lagrange multipliers | Multivariable Calculus | Khan Academy,2018-06-04,66584,1078,46,Jun
1687,Creating scale drawings | Geometry | 7th grade | Khan Academy,2018-05-31,13678,57,6,May
1688,Scale drawings | Geometry | 7th grade | Khan Academy,2018-05-31,151859,1086,89,May
1689,Making scaled copies,2018-05-31,12251,102,11,May
1690,Identifying corresponding parts of scaled copies | Geometry | 7th grade | Khan Academy,2018-05-31,19470,109,10,May
1691,Identifying scale factor in drawings | Geometry | 7th grade | Khan Academy,2018-05-31,30480,177,11,May
1692,Interpreting scale factors in drawings | Geometry | 7th grade | Khan Academy,2018-05-31,10076,22,4,May
1693,Chain rule | Derivative rules | AP Calculus AB | Khan Academy,2018-05-30,457494,4447,118,May
1694,Introduction to Ratios,2018-05-30,13997,123,12,May
1695,Senate confirmation as a check on the judicial branch | US government and civics | Khan Academy,2018-05-29,7909,68,11,May
1696,State checks on the judicial branch | US government and civics | Khan Academy,2018-05-25,10440,142,13,May
1697,Introduction to average rate of change | Functions | Algebra I | Khan Academy,2018-05-23,122730,633,21,May
1698,Deficits and debt | AP Macroeconomics | Khan Academy,2018-05-23,25815,308,15,May
1699,Checks on the judicial branch | US government and civics | Khan Academy,2018-05-22,9542,81,7,May
1700,2011 Calculus AB Free Response #1 parts b c d | AP Calculus AB | Khan Academy,2018-05-21,2774,25,4,May
1701,Fiscal and monetary policy in parallel | AP Macroeconomics | Khan Academy,2018-05-21,15809,185,5,May
1702,Khan Academy Teacher Training 2018,2018-05-16,74573,1233,100,May
1703,Modeling ticket fines with exponential function | Algebra II | Khan Academy,2018-05-11,11446,52,12,May
1704,One-sided limits from tables | Limits and continuity | AP Calculus AB | Khan Academy,2018-05-11,40393,129,7,May
1705,Media as a linkage institution | Political participation | US government and civics | Khan Academy,2018-05-11,19052,165,12,May
1706,Selective incorporation | Civil liberties and civil rights | US government and civics | Khan Academy,2018-05-11,32507,196,14,May
1707,Cost and duration of modern campaigns | US government and civics | Khan Academy,2018-05-10,8418,72,5,May
1708,Example free response question from AP macroeconomics | AP Macroeconomics | Khan Academy,2018-05-10,12060,115,5,May
1709,Justification with the mean value theorem: equation | AP Calculus AB | Khan Academy,2018-05-09,4780,23,3,May
1710,Justification with the mean value theorem: table | AP Calculus AB | Khan Academy,2018-05-09,8471,68,2,May
1711,Justification with the intermediate value theorem: equation | AP Calculus AB | Khan Academy,2018-05-09,11435,41,6,May
1712,Justification with the intermediate value theorem: table | AP Calculus AB | Khan Academy,2018-05-08,16458,116,11,May
1713,Horizontal tangent to implicit curve | AP Calculus AB | Khan Academy,2018-05-08,8651,53,9,May
1714,Finding points with vertical tangents,2018-05-08,89999,514,23,May
1715,Volume with cross sections: intro | Applications of integration | AP Calculus AB | Khan Academy,2018-05-08,103427,1227,37,May
1716,Integration using completing the square and the derivative of arctan(x) | Khan Academy,2018-05-08,173982,1402,51,May
1717,Interpreting the meaning of the derivative in context | AP Calculus AB | Khan Academy,2018-05-08,23033,225,10,May
1718,Second derivatives (implicit equations): evaluate derivative | AP Calculus AB | Khan Academy,2018-05-08,12607,103,14,May
1719,Second derivatives (implicit equations): find expression | AP Calculus AB | Khan Academy,2018-05-07,38325,409,30,May
1720,Citizens United v. Federal Election Commission | US government and civics | Khan Academy,2018-05-07,57762,601,95,May
1721,Introduction to genetic engineering | Molecular genetics | High school biology | Khan Academy,2018-05-05,104368,1353,42,May
1722,Introduction to experimental design | High school biology | Khan Academy,2018-05-05,87349,555,26,May
1723,Negative definite integrals | Integration and accumulation of change | AP Calculus AB | Khan Academy,2018-05-04,15768,119,5,May
1724,Verifying solutions to differential equations | AP Calculus AB | Khan Academy,2018-05-04,85981,634,13,May
1725,Finding definite integrals using area formulas | AP Calculus AB | Khan Academy,2018-05-04,57683,576,24,May
1726,Limits of piecewise functions | Limits and continuity | AP Calculus AB | Khan Academy,2018-05-04,62342,464,10,May
1727,Power rule (with rewriting the expression) | AP Calculus AB | Khan Academy,2018-05-04,20685,90,8,May
1728,Example identifying roles in a food web | Ecology | High school biology | Khan Academy,2018-05-04,31454,228,16,May
1729,Pedigree for determining probability of exhibiting sex linked recessive trait | Khan Academy,2018-05-03,62812,667,10,May
1730,Example punnet square for sex-linked recessive trait | High school biology | Khan Academy,2018-05-03,160548,1697,58,May
1731,Asexual and sexual reproduction | High school biology | Khan Academy,2018-05-03,74523,671,30,May
1732,Generational and lifecycle effects on political ideology | US government and civics | Khan Academy,2018-05-03,13534,119,7,May
1733,McDonald v. Chicago | Civil liberties and civil rights | US government and civics | Khan Academy,2018-05-01,21134,182,19,May
1734,Roe v. Wade | Civil liberties and civil rights | US government and civics | Khan Academy,2018-05-01,83297,975,304,May
1735,Baker v. Carr | Interactions among branches of government | US government and civics | Khan Academy,2018-05-01,21022,146,5,May
1736,Miranda v. Arizona | Civil liberties and civil rights | US government and civics | Khan Academy,2018-05-01,14673,127,8,May
1737,Introduction to currency exchange and trade | AP Macroeconomics | Khan Academy,2018-04-27,65086,752,17,Apr
1738,Worked example of linear regression using transformed data | AP Statistics | Khan Academy,2018-04-27,9168,64,3,Apr
1739,Transforming nonlinear data | More on regression | AP Statistics | Khan Academy,2018-04-27,36457,383,13,Apr
1740,Causes of shifts in currency supply and demand curves | AP Macroeconomics | Khan Academy,2018-04-25,39880,420,15,Apr
1741,Conditions for inference on slope | More on regression | AP Statistics | Khan Academy,2018-04-24,17320,102,4,Apr
1742,Introduction to inference about slope in linear regression | AP Statistics | Khan Academy,2018-04-24,67920,545,9,Apr
1743,Using a confidence interval to test slope | More on regression | AP Statistics | Khan Academy,2018-04-24,6334,38,2,Apr
1744,Supply and demand curves in foreign exchange | AP Macroeconomics | Khan Academy,2018-04-24,79416,831,28,Apr
1745,Ideologies of political parties in the United States | US government and civics | Khan Academy,2018-04-23,336566,7245,1144,Apr
1746,Using a P-value to make conclusions in a test about slope | AP Statistics | Khan Academy,2018-04-21,36190,330,14,Apr
1747,Calculating t statistic for slope of regression line | AP Statistics | Khan Academy,2018-04-20,53325,378,16,Apr
1748,Brown v. Board of Education of Topeka | US government and civics | Khan Academy,2018-04-19,52815,404,26,Apr
1749,Confidence interval for the slope of a regression line | AP Statistics | Khan Academy,2018-04-19,77361,673,34,Apr
1750,Worked example: sequence recursive formula | Series | AP Calculus BC | Khan Academy,2018-04-17,188246,130,4,Apr
1751,Worked example: sequence explicit formula | Series | AP Calculus BC | Khan Academy,2018-04-17,166308,104,6,Apr
1752,Chi-square test for association (independence) | AP Statistics | Khan Academy,2018-04-17,125669,1005,44,Apr
1753,Introduction to the chi-square test for homogeneity | AP Statistics | Khan Academy,2018-04-17,67083,518,19,Apr
1754,Chi-square goodness-of-fit example | AP Statistics | Khan Academy,2018-04-17,27082,157,5,Apr
1755,Chi-square statistic for hypothesis testing | AP Statistics | Khan Academy,2018-04-16,105902,867,25,Apr
1756,Current due to closing a switch: worked example | DC Circuits | AP Physics 1 | Khan Academy,2018-04-13,26632,351,23,Apr
1757,Current through resistor in parallel: Worked example | DC Circuits | AP Physics 1 | Khan Academy,2018-04-13,134932,997,40,Apr
1758,Types of forces and free body diagrams | AP Physics 1 | Khan Academy,2018-04-13,148761,1527,29,Apr
1759,Third parties in the United States | US government and civics | Khan Academy,2018-04-13,64616,913,120,Apr
1760,The Bill of Rights: an introduction | US government and civics | Khan Academy,2018-04-13,85326,516,27,Apr
1761,Understanding economic growth | AP Macroeconomics | Khan Academy,2018-04-13,168886,1883,46,Apr
1762,Crowding out | AP Macroeconomics | Khan Academy,2018-04-12,117328,1091,23,Apr
1763,Quantity theory of money | AP Macroeconomics | Khan Academy,2018-04-12,107087,1337,46,Apr
1764,Long run and short run Phillips curves,2018-04-12,223539,2828,55,Apr
1765,Net exports and capital outflows,2018-04-11,77458,989,42,Apr
1766,National savings and investment | Financial sector | AP Macroeconomics | Khan Academy,2018-04-11,90130,965,40,Apr
1767,"Nominal interest, real interest, and inflation calculations | AP Macroeconomics | Khan Academy",2018-04-11,182855,1806,49,Apr
1768,Loanable funds market | Financial sector | AP Macroeconomics | Khan Academy,2018-04-11,138291,1620,51,Apr
1769,Campaign finance | Political participation | US government and civics | Khan Academy,2018-04-11,96448,1036,55,Apr
1770,McCulloch v. Maryland | Foundations of American democracy | US government and civics | Khan Academy,2018-04-10,29147,243,39,Apr
