,Title,Published_date,Views,Likes,Comments,Month
305,A brief history of toilets - Francis de los Reyes,2021-06-15,4766866,56894,1945,Jun
306,The sharks that hunt in forests - Luka Seamus Wright,2021-06-14,757221,25403,646,Jun
307,How do you know what's true? - Sheila Marie Orfano,2021-06-10,1243698,53568,1724,Jun
308,Ugly History: The U.S. Syphilis Experiment - Susan M. Reverby,2021-06-08,555707,21117,961,Jun
309,A day in the life of the oracle of Delphi - Mark Robinson,2021-06-07,1105125,35275,901,Jun
310,Why do we have hair in such random places? - Nina G. Jablonski,2021-06-03,5254190,129431,4004,Jun
311,"The epic of Gilgamesh, the king who tried to conquer death - Soraya Field Fiorio",2021-06-01,3604786,103956,4313,Jun
312,Can you solve the Trojan War riddle? - Dennis E. Shasha,2021-05-27,2447752,51067,1444,May
313,Could you survive the real Twilight Zone? - Philip Renaud and Kenneth Kostel,2021-05-25,574381,18117,499,May
314,The woman who stared at the sun - Alex Gendler,2021-05-24,2186051,95971,2175,May
315,"Run, sail, or hide? How to survive the destruction of Pompeii - Gary Devore",2021-05-20,2221197,54772,1738,May
316,Can you be awake and asleep at the same time? - Masako Tamaki,2021-05-18,1454241,37159,865,May
317,What happens to your brain during a migraine - Marianne Schwarz,2021-05-17,3509223,91006,6480,May
318,Should you donate your DNA to help cure diseases? - Greg Foot,2021-05-13,170317,7590,507,May
319,What really happened during the Attica Prison Rebellion - Orisanmi Burton,2021-05-11,252925,11088,556,May
320,What’s in the air you breathe? - Amy Hrdina and Jesse Kroll,2021-05-10,336964,13550,546,May
321,How one design flaw almost toppled a skyscraper - Alex Gendler,2021-05-06,851979,24893,641,May
322,How to get a word added to the dictionary - Ilan Stavans,2021-05-04,412237,13874,631,May
323,"Meet the bluefin tuna, the toughest fish in the sea - Grantly Galland and Raiana McKinney",2021-05-03,1831087,37637,1065,May
324,How long should your naps be? - Sara C. Mednick,2021-04-29,5118981,218013,4493,Apr
325,"Demolition, disease, and death: Building the Panama Canal - Alex Gendler",2021-04-27,1096243,22978,674,Apr
326,Can you solve Dongle's Difficult Dilemma? - Dennis E. Shasha,2021-04-26,1952099,40126,2631,Apr
327,How do wind turbines work? - Rebecca J. Barthelmie and Sara C. Pryor,2021-04-22,928631,23396,893,Apr
328,How the world’s tallest skyscraper was built - Alex Gendler,2021-04-20,956575,22996,696,Apr
329,The world’s most painful insect sting - Justin Schmidt,2021-04-19,1755393,33831,1090,Apr
330,Why are airplanes slower than they used to be? - Alex Gendler,2021-04-15,2456455,65416,1670,Apr
331,Whatever happened to acid rain? - Joseph Goffman,2021-04-13,2509885,77502,4447,Apr
332,This tool will help improve your critical thinking - Erick Wilberding,2021-04-12,5776921,187364,2799,Apr
333,The surprising secrets of hummingbird flight - Kristiina J. Hurme and Alejandro Rico-Guevara,2021-04-08,1003639,32661,1204,Apr
334,Why good ideas get trapped in the valley of death— and how to rescue them,2021-04-06,772101,28690,1005,Apr
335,Can you outsmart the apples and oranges fallacy? - Elizabeth Cox,2021-04-05,1062581,47552,2266,Apr
336,How to see with sound - Jacques S. Abramowicz,2021-04-01,342442,11417,351,Apr
337,A brief history of the devil - Brian A. Pavlac,2021-03-30,1564445,55294,1477,Mar
338,Why every world map is wrong - Kayla Wolf,2021-03-29,749851,28353,1276,Mar
339,Can you solve the fantasy election riddle? - Dennis E. Shasha,2021-03-25,1485909,33350,1760,Mar
340,Ugly History: The Spanish Inquisition - Kayla Wolf,2021-03-23,1399774,39230,4136,Mar
341,What’s the best fuel for your car?,2021-03-22,467412,14245,786,Mar
342,How do antidepressants work? - Neil R. Jeyasingam,2021-03-18,3786667,133539,4003,Mar
343,How much land does it take to power the world?,2021-03-16,459089,16856,1222,Mar
344,The best nose in the animal kingdom - Chase LaDue & Bruce A. Schulte,2021-03-15,265545,13811,467,Mar
345,How does artificial intelligence learn? - Briana Brownell,2021-03-11,593675,19591,1271,Mar
346,How much electricity does it take to power the world?,2021-03-09,398501,15607,651,Mar
347,"Who were Las Mariposas, and why were they murdered? - Lisa Krause",2021-03-08,1418173,57466,1486,Mar
348,"How would you finish the sentence, “Imagine if…”? - Sir Ken Robinson",2021-03-04,240795,13871,1802,Mar
349,Can loud music damage your hearing? - Heather Malyuk,2021-03-02,674407,29145,1391,Mar
350,The material that could change the world... for a third time,2021-03-01,938839,32692,1182,Mar
351,Debunking the myth of the Lost Cause: A lie embedded in American history - Karen L. Cox,2021-02-25,2053288,65674,15932,Feb
352,Can you solve the demon dance party riddle? - Edwin Meyer,2021-02-23,1570709,36038,1564,Feb
353,The world's biggest battery looks nothing like a battery,2021-02-22,630157,21986,801,Feb
354,"Why do we, like, hesitate when we, um, speak? - Lorenzo García-Amaya",2021-02-18,2180286,102011,3617,Feb
355,The “myth” of the boiling frog,2021-02-16,1459963,59131,2693,Feb
356,The satisfying math of folding origami - Evan Zodl,2021-02-11,412868,20027,735,Feb
357,"What causes dandruff, and how do you get rid of it? - Thomas L. Dawson",2021-02-09,12083182,266587,6804,Feb
358,Uncovering the brain's biggest secret - Melanie E. Peffer,2021-02-08,537703,23482,574,Feb
359,"Why didn’t this 2,000 year old body decompose? - Carolyn Marshall",2021-02-04,1754950,43647,1172,Feb
360,What if every satellite suddenly disappeared? - Moriba Jah,2021-02-02,361249,14373,919,Feb
361,The world’s most dangerous fart - Nick Caruso and Dani Rabaiotti,2021-02-01,2028685,44383,2477,Feb
362,When did humans start getting divorced? - Rod Phillips,2021-01-28,699621,22246,991,Jan
363,Why bats don't get sick - Arinjay Banerjee,2021-01-26,1322734,46297,2869,Jan
364,The Japanese myth of the trickster raccoon - Iseult Gillespie,2021-01-25,1035368,34561,865,Jan
365,The rise of the Ottoman Empire - Mostafa Minawi,2021-01-21,1268024,33312,2030,Jan
366,Who decides how long a second is? - John Kitching,2021-01-19,2261929,68292,1728,Jan
367,We can help you master public speaking - Chris Anderson,2021-01-14,351259,13377,387,Jan
368,Savitri and Satyavan: The legend of the princess who outwitted Death - Iseult Gillespie,2021-01-12,5300639,161940,6904,Jan
369,"These squids can fly... no, really - Robert Siddall",2021-01-11,1745607,53804,2404,Jan
370,A day in the life of an ancient Babylonian business mogul - Soraya Field Fiorio,2021-01-07,1076170,26163,681,Jan
371,Why should you read Toni Morrison’s “Beloved”? - Yen Pham,2021-01-05,569719,27870,448,Jan
372,The life cycle of a cup of coffee - A.J. Jacobs,2021-01-04,1329236,36082,1070,Jan
373,Do personality tests work? - Merve Emre,2020-12-22,1106470,55280,1882,Dec
374,The strange history of the world's most stolen painting - Noah Charney,2020-12-21,806618,21994,565,Dec
375,The spear-wielding stork who revolutionized science - Lucy Cooke,2020-12-17,373548,14330,530,Dec
376,What happens when you die? A poetic inquiry,2020-12-15,304509,11386,561,Dec
377,This thought experiment will help you understand quantum mechanics - Matteo Fadel,2020-12-14,298167,10623,713,Dec
378,Building the world's largest (and most controversial) power plant - Alex Gendler,2020-12-10,989984,28556,1096,Dec
379,Can you solve the monster duel riddle? - Alex Gendler,2020-12-08,3326261,43413,2977,Dec
380,The world’s largest organism - Alex Rosenthal,2020-12-07,672631,25661,1416,Dec
381,The most colorful gemstones on Earth - Jeff Dekofsky,2020-12-03,628468,22818,636,Dec
382,The myth of Loki and the deadly mistletoe - Iseult Gillespie,2020-12-01,2743150,55822,1748,Dec
383,Why is pneumonia so dangerous? - Eve Gaus and Vanessa Ruiz,2020-11-30,2245948,46614,2215,Nov
384,Which bag should you use? - Luka Seamus Wright and Imogen Ellen Napper,2020-11-19,690910,25809,1265,Nov
385,Can you solve the Alice in Wonderland riddle? - Alex Gendler,2020-11-17,2049074,54343,1860,Nov
386,How fast is the speed of thought? - Seena Mathew,2020-11-16,965607,36614,1157,Nov
387,Why do you get a fever when you're sick? - Christian Moro,2020-11-12,1236506,33605,997,Nov
388,How do investors choose stocks? - Richard Coffin,2020-11-10,836931,28794,1911,Nov
389,How do steroids affect your muscles— and the rest of your body? - Anees Bahji,2020-11-09,3551543,68201,2034,Nov
390,"The other ""Golden Rule"" - David L. Hu",2020-11-05,335213,11254,828,Nov
391,The dark history of bananas - John Soluri,2020-11-02,2757216,52957,2103,Nov
392,Can you outsmart a troll (by thinking like one)? - Claire Wardle,2020-10-29,757671,29558,1871,Oct
393,What if there were 1 trillion more trees? - Jean-François Bastin,2020-10-27,3590511,105581,3959,Oct
394,Can you outsmart the fallacy that started a witch hunt? - Elizabeth Cox,2020-10-26,1111387,42915,1925,Oct
395,The hidden treasures of Timbuktu - Elizabeth Cox,2020-10-22,817719,27583,1208,Oct
396,Which type of milk is best for you? - Jonathan J. O’Sullivan & Grace E. Cunningham,2020-10-20,5029717,141112,8183,Oct
397,Could we steal the power of a black hole? - Fabio Pacucci,2020-10-19,460461,17379,886,Oct
398,The rise and fall of history’s first empire - Soraya Field Fiorio,2020-10-15,1223520,32979,1643,Oct
399,Can you solve the riddle and escape Hades? - Dan Finkel,2020-10-13,2732915,57523,3293,Oct
400,"Can we create the ""perfect"" farm? - Brent Loken",2020-10-12,1941433,59098,2192,Oct
401,"What causes panic attacks, and how can you prevent them? - Cindy J. Aaronson",2020-10-08,4783659,152451,7537,Oct
402,"Who owns the ""wilderness""? - Elyse Cox",2020-10-06,320317,11717,463,Oct
403,The myth of the stolen eyeballs - Nathan D. Horowitz,2020-10-05,1358314,32732,846,Oct
404,The surprising effects of pregnancy,2020-10-01,9698216,185155,6115,Oct
405,The problem with the U.S. bail system - Camilo Ramirez,2020-09-29,410052,18425,1282,Sep
406,How to perform brain surgery without making a single cut - Hyunsoo Joshua No,2020-09-28,252768,10542,515,Sep
407,"The World Machine | Think Like A Coder, Ep 10",2020-09-24,340652,11414,1177,Sep
408,Is human evolution speeding up or slowing down? - Laurence Hurst,2020-09-22,2429432,82466,4158,Sep
409,Is life meaningless? And other absurd questions -  Nina Medvinskaya,2020-09-21,2874821,115766,5183,Sep
410,"""Jabberwocky"": One of literature's best bits of nonsense",2020-09-17,819117,32905,1491,Sep
411,A day in the life of an ancient Greek architect - Mark Robinson,2020-09-15,507851,14828,434,Sep
412,The Japanese folktale of the selfish scholar - Iseult Gillespie,2020-09-14,2361420,83018,1365,Sep
413,A brief history of plastic,2020-09-10,1095517,27178,1085,Sep
414,Are all of your memories real? - Daniel L. Schacter,2020-09-08,1919468,61628,2140,Sep
415,Why people fall for misinformation - Joseph Isaac,2020-09-03,621459,21933,1012,Sep
416,Can you solve the sorting hat riddle? - Dan Katz and Alex Rosenthal,2020-09-01,2691294,55905,3950,Sep
417,The fish that walk on land - Noah R. Bressman,2020-08-31,950395,22688,884,Aug
418,How to outsmart the Prisoner’s Dilemma - Lucas Husted,2020-08-27,4527088,153944,4560,Aug
419,Is the weather actually becoming more extreme? - R. Saravanan,2020-08-25,518516,15987,865,Aug
420,Evolution’s great mystery - Michael Corballis,2020-08-24,612461,24442,1242,Aug
421,The rise of modern populism - Takis S. Pappas,2020-08-20,597876,24645,2459,Aug
422,Can the ocean run out of oxygen? - Kate Slabosky,2020-08-18,728095,23450,827,Aug
423,What’s that ringing in your ears? - Marc Fagelson,2020-08-17,6849929,202075,16239,Aug
424,The last living members of an extinct species - Jan Stejskal,2020-08-13,1059600,36023,1467,Aug
425,Can you solve the cheating royal riddle? - Dan Katz,2020-08-11,4559823,94451,4659,Aug
426,Can you outsmart the fallacy that fooled a generation of doctors? - Elizabeth Cox,2020-08-10,1697798,59803,1911,Aug
427,The myth of Ireland's two greatest warriors - Iseult Gillespie,2020-08-06,1262827,40056,1731,Aug
428,"The big-beaked, rock-munching fish that protect coral reefs - Mike Gil",2020-08-04,423916,15373,671,Aug
429,Newton’s three-body problem explained - Fabio Pacucci,2020-08-03,2220396,57102,1694,Aug
430,Can you solve the honeybee riddle? - Dan Finkel,2020-07-30,1595113,38523,1587,Jul
431,Ethical dilemma: The burger murders - George Siedel and Christine Ladwig,2020-07-28,2068122,57645,2471,Jul
432,No one can figure out how eels have sex - Lucy Cooke,2020-07-27,2514328,57494,2266,Jul
433,How do our brains process speech? - Gareth Gaskell,2020-07-23,389417,17477,755,Jul
434,"The myth of Jason, Medea, and the Golden Fleece - Iseult Gillespie",2020-07-21,1280719,24673,786,Jul
435,The rise and fall of the Celtic warriors - Philip Freeman,2020-07-20,1175135,32499,1459,Jul
436,The Egyptian myth of the death of Osiris - Alex Gendler,2020-07-16,3790231,63544,3586,Jul
437,The race to decode a mysterious language - Susan Lupack,2020-07-14,793186,30397,1226,Jul
438,Volcanic eruption explained - Steven Anderson,2020-07-13,1914175,23332,759,Jul
439,Prohibition: Banning alcohol was a bad idea... - Rod Phillips,2020-07-09,644916,19942,1259,Jul
440,The tale of the boy who tricked the Devil - Iseult Gillespie,2020-07-07,5340025,145873,3926,Jul
441,The greatest mathematician that never lived - Pratik Aghor,2020-07-06,2610580,90729,2442,Jul
442,The last chief of the Comanches and the fall of an empire - Dustin Tahmahkera,2020-07-02,304251,10746,496,Jul
443,Can you solve the Ragnarok riddle? - Dan Finkel,2020-06-30,4925584,126030,3733,Jun
444,What do all languages have in common? - Cameron Morin,2020-06-29,781366,28769,1902,Jun
445,First person vs. Second person vs. Third person - Rebekah Bergman,2020-06-25,1011043,27243,823,Jun
446,"The Factory | Think Like A Coder, Ep 9",2020-06-23,366252,11012,1200,Jun
447,A day in the life of a teenage samurai - Constantine N. Vaporis,2020-06-22,1332051,41450,1455,Jun
448,What yoga does to your body and brain - Krishna Sudhir,2020-06-18,3199059,84287,2267,Jun
449,Can steroids save your life? - Anees Bahji,2020-06-17,349518,9545,510,Jun
450,How fast can a vaccine be made? - Dan Kwartler,2020-06-15,1064982,34235,3485,Jun
451,Which voting system is the best? - Alex Gendler,2020-06-11,1120643,30117,1686,Jun
452,What can DNA tests really tell us about our ancestry? - Prosanta Chakrabarty,2020-06-09,1106644,28535,1017,Jun
453,How to see more and care less: The art of Georgia O'Keeffe - Iseult Gillespie,2020-06-08,427397,15740,330,Jun
454,“What happened when we all stopped” narrated by Jane Goodall,2020-06-05,1346093,29409,722,Jun
455,A day in the life of a Peruvian shaman - Gabriel Prieto,2020-06-04,806006,25905,944,Jun
456,When is a pandemic over?,2020-06-01,4906091,163835,12238,Jun
457,Why the @#$% is there so much traffic? - Benjamin Seibold,2020-05-28,538581,22647,1220,May
458,Why should you read “Moby Dick”? - Sascha Morrell,2020-05-26,805722,25643,785,May
459,How do ventilators work? - Alex Gendler,2020-05-21,2538921,56442,1187,May
460,Can you solve the world’s most evil wizard riddle? - Dan Finkel,2020-05-19,2355438,43443,3222,May
461,How do you know if you have a virus? - Cella Wright,2020-05-18,517260,18356,518,May
462,What is a coronavirus? - Elizabeth Cox,2020-05-14,1881880,34185,1665,May
463,A day in the life of an Aztec midwife - Kay Read,2020-05-12,1280884,37055,975,May
464,TED invites the class of 2020 to give a TED Talk,2020-05-11,107929,5773,200,May
465,"What causes opioid addiction, and why is it so tough to combat? - Mike Davis",2020-05-07,2740337,66972,2650,May
466,Which is better: Soap or hand sanitizer? - Alex Rosenthal and Pall Thordarson,2020-05-05,5172628,73235,3323,May
